IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_118_ASA,PKA_137_N_EXP,PKA_219,PKA_219_ASA,PKA_44,PKA_44_ASA,PKA_44_CHA,PKA_44_ENG,PKA_44_EXP,DOM_FAT,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0007568,GO_0043154,GO_0043154_EXP,GO_0051402,GO_2000379,EXP_FAM20A,EXP_BRDT,EXP_STK16,EXP_CAMK2D,PKA_109_I_CSV_X_Fingerprint_617,PKA_109_I_X_Fingerprint_617,PKA_190_ENG_X_Fingerprint_694,PKA_190_EXP_X_Fingerprint_644,PKA_190_E_EXP_X_Fingerprint_860,PKA_190_VOL_X_Fingerprint_860,PKA_192_ASA_X_Fingerprint_576,PKA_192_B62_X_Fingerprint_576,PKA_192_CSV_X_Fingerprint_576,PKA_192_VOL_X_Fingerprint_576,PKA_194_CSV_X_Fingerprint_709,PKA_249_ENG_X_Fingerprint_576,PKA_294_CSV_X_Fingerprint_576,PKA_59_ENG_X_Fingerprint_702,PKA_89_ASA_X_Fingerprint_702,EXP_COL4A3BP_X_EXP_COL4A3,EXP_CSNK1E_X_EXP_DIEXF,EXP_CSNK1E_X_EXP_HEATR1,EXP_CSNK1E_X_EXP_RPP40,EXP_CSNK2A1_X_EXP_HDAC1,EXP_CSNK2A1_X_EXP_HDAC4,EXP_CSNK2A1_X_EXP_SIN3A,EXP_CSNK2A1_X_EXP_SUPT5H,EXP_INSRR_X_EXP_GRB2,EXP_INSRR_X_EXP_SOS2,EXP_MAP2K1_X_EXP_DNM1,EXP_MAP2K1_X_EXP_PIK3CD,EXP_MAP2K1_X_EXP_RPS27A,EXP_PAK3_X_EXP_CTNNA1,EXP_TBK1_X_EXP_TRAF3,PWY_R_HSA_1280218_CSV_X_PWY_R_HSA_442742_CSV,PWY_R_HSA_187687_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_3247509_EXP_X_PWY_R_HSA_388841_EXP,GO_0001666_X_GO_0006469,GO_0001933_EXP_X_GO_0006914_EXP,GO_0007049_CSV_X_GO_0035019_CSV,GO_0007249_X_GO_0097190,GO_0010507_X_GO_0023014,Predicted IC50,Validation
4.732412,910932,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.546105568,48.248986109,42.077485663,51.780589898,54.342818921,25.608699396,32.54732636,47.873163302,25.114139578,15.114396456,33.687009077,33.839705053,26.172848054,35.027727178,50.522658732,0,0,0,0,27.330535451,0,0,0,4.9748976623,1
4.292814,925339,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.449408283,50.983893273,45.910463672,47.04678476,55.251437981,21.878988137,34.722620004,41.367670538,24.32531098,12.743306578,29.606541846,30.968908855,27.200420954,40.110603293,34.704153546,0,0,0,0,0,0,0,0,3.579453163,2
2.893233,971777,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.209887856,48.324280408,53.037351541,61.232393218,65.471984391,26.040050748,43.833676965,51.329255538,22.929799133,12.441270779,33.124605904,27.969891658,33.123017713,43.162180428,49.22696498,0,0,0,0,0,0,0,0,2.9109930465,6
5.061467,1240125,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,0,0,0,1,0,3.0196852704,2.9715560246,5.2698386421,6.3758861622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.787369185,45.484003587,40.968182168,46.35295123,66.830790955,26.236062687,44.569323126,46.564057415,26.179448519,14.139183575,27.49716348,29.180016861,28.464169923,44.674568143,59.220403652,0,16.856000992,0,1,0,0,0,1,4.4240178379,9
2.792093,1240130,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,3.1884899521,7.4494437819,4.4432473127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.978527845,57.865709258,53.711322794,64.016736067,65.400357687,28.417189418,45.720655306,55.671917308,21.889036989,11.621562176,37.634096734,43.750345288,31.350322026,30.766949774,34.575628461,0.5754518416,0,0,0,0,0,2,0,3.1149711114,5
4.419526,1240153,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,3.112671923,7.2591507437,4.7745651402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.643128543,51.70758101,49.474201961,58.179979938,71.34340031,29.27410279,45.395834696,54.272302166,21.927410022,13.847917891,38.602452458,42.181189756,29.151500099,32.144090619,39.645432914,0,0,0,0,0,0,0,0,4.0360940206,5
2.8431,1240226,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,0,0,0,0,0,0,0,2.9994014728,2.8142410601,6.6644443157,5.3949306354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.378129754,42.569461418,53.723208355,54.029157623,62.511526004,23.288451567,42.526162346,47.372827011,22.629363898,13.692094223,31.484728904,26.74088772,29.821530926,30.807003228,52.974540113,0,0,0,0,0,0,0,0,3.656479793,2
4.283557,1287706,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,1,0,3.1121568867,3.5111447226,6.3142285442,5.4522291879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.953399851,52.535626348,50.574178842,55.421642439,72.443258838,28.542072846,45.123377761,62.654358575,23.209248448,10.987618238,35.04581118,33.818932821,32.721996578,22.74443571,49.233434457,0,0,0,0,0,0,0,0,3.7276882162,2
1.064345,1298145,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026291082,3.3075081458,5.9988140368,7.49242324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.080180677,63.243833092,50.635876172,54.602267952,63.69665567,25.1411132,42.136425764,49.847880911,22.950381559,13.323429079,31.032849953,29.859989377,33.141899442,45.492851932,57.804486314,0,0,0,0,0,0,0,0,1.0851335844,7
5.724841,1298160,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,0,0,3,0,2.9852256991,2.9079916671,5.207403433,4.6377785734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.994461275,50.638116083,46.325993569,40.951116111,61.028336728,24.418613786,47.504293642,45.524153445,23.863755112,14.641675877,31.352027351,29.387522953,35.172416233,59.090564926,56.902924705,0,0,0,0,0,0,0,0,4.6650707874,1
2.943776,1299078,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,0,0,1,0,2.982705948,3.0854105054,6.6041593452,5.2242480602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.598981979,45.421753097,44.162906598,59.903230204,67.489214137,23.912661058,44.300978403,44.539798173,22.089649288,14.332850382,39.317842745,30.620536588,30.844199095,37.571279826,46.114689554,0,0,0,0,0,0,0,0,2.1130690648,5
3.669981,1299080,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,6.8541188527,0,0,0,0,0,0,0,0,0,0,0,0,11.012704612,0,0,0,0,0,0,0,1,6.8541188527,0,0,2.9395237171,3.1728234934,6.5635012143,4.9491614107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.611692542,52.61897479,46.3435566,59.425291703,70.425642516,27.893669069,45.861300158,52.337490126,24.329362952,14.043082197,34.160331791,29.94263792,29.103085231,32.362934715,46.040159504,1.1580914274,0,0,0,0,0.5582267672,0,0,3.0509301877,3
3.153973,1299081,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,2.993358513,6.1432293588,5.4211731483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.590911962,71.174780104,55.068081667,55.428708773,67.085953404,27.075333973,41.775811628,59.153238595,25.520457842,15.973676573,48.247848556,34.466235131,31.904834567,32.294549034,43.478931292,0,0,0,0,8.867057955,0,1,0,2.1800244389,2
3.817065,687448,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,0,0,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,19.228087898,52.98541087,48.54758234,54.35830418,70.871516397,28.213318188,41.172154995,55.3174619,25.266094201,14.167859584,27.972207168,25.339352779,30.311337265,29.07281379,53.649703374,0,0,0,1,0,0,0,0,3.3713604137,2
3.84999,753545,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,2.8304594377,5.821523735,4.8904096202,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,20.298385262,52.90969821,50.701847549,54.144074816,68.258362291,27.771284825,42.806418314,55.021157133,23.507593447,14.030819782,31.704233654,25.612147711,30.469331641,31.395334095,44.143747028,0,0,0,0,0,0,0,0,3.458606284,7
4.260817,753546,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.500145019,53.246483044,49.600287049,57.041898391,69.704598902,26.601179688,43.62870504,53.098638062,27.781200272,15.184112697,27.63829846,29.778003913,32.291907633,34.879757528,41.082070867,0,0,0,0,25.751211648,0,0,2,4.6126934204,9
3.267697,753579,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.619756231,50.559752678,51.190399001,55.995688668,71.005657292,27.344762486,44.597742161,51.174183798,23.052839882,14.66652438,28.094192431,23.874515306,26.331919409,42.711964745,33.130806942,0,0,0,0,0,0,0,0,4.8298615827,6
2.774016,753596,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,0,0,0,4.4378560118,0,0,0,0,0,0,0,0,0,0,0,20.980043174,55.86450978,45.860303177,40.318841622,68.032179354,28.704660841,44.642763654,50.30405023,21.984713177,15.175852339,31.077480279,32.511718502,27.550928355,32.777374706,49.175573293,0.6068120022,0,0,0,0,0,1,0,3.2699405427,1
3.943087,905954,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.476902406,0,0,3.8781174492,1,0,0,0,0,0,0,0,2.9179110931,3.110242272,6.2594522583,5.2134243164,0,0,0,4.476902406,0,0,0,0,0,0,0,0,0,0,0,18.838204325,49.529832716,44.993913854,45.222693069,72.650106861,31.11347607,41.662747238,57.554462495,22.954301339,15.158688436,24.107517391,36.665273212,26.130878993,35.831663594,46.570416208,0,0,0,0,0,0,0,0,3.283780946,6
3.548718,905955,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.091875583,55.049879557,47.343263938,58.218767244,68.232902032,25.93146684,46.545346629,50.040076305,24.492575975,12.823429103,25.5912206,30.996078497,28.192374415,35.565514001,42.741548832,0,0,0,0,0,0,2,0,2.8280355892,3
4.318389,905956,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.4477200468,0,0,0,1,2,0,0,0,0,2,0,2.9160910977,2.9814266088,6.1494041617,4.1849677863,0,0,0,4.4477200468,0,0,0,0,0,0,0,0,0,0,0,17.712658412,53.764370033,45.856294058,49.899129675,66.61997769,28.457305546,40.698342909,49.483888398,26.281065246,12.860195191,27.700848394,28.681514716,27.819922552,30.604171741,59.61148822,0,21.707659923,0,0,0,0,0,0,3.5168025131,7
1.584278,905974,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,0,0,0,4.3408439522,0,0,0,0,0,0,0,0,0,0,0,17.179250323,69.231584365,57.96100094,71.586451382,68.193469921,24.939037809,46.568674468,54.459331281,21.917179356,11.513393429,39.765015224,32.334077235,33.840786163,32.896410711,52.824260528,0,0,0,0,0,0,0,0,1.6604592244,1
4.129476,905975,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,0,0,0,0,0,2.9393612217,3.0331977678,6.3313205692,5.5179124686,0,0,0,4.024332674,0,0,0,0,0,0,0,0,0.859148,0,0,19.363764089,56.516941659,49.358272428,61.290597083,70.103079635,25.40773729,43.230728546,47.255255279,23.431986844,13.075051813,30.379608093,32.794005356,33.367077866,32.069399532,42.544413731,0,0,0,0,47.27718335,0,0,0,3.7779571602,2
3.451742,905976,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-44,-1,-1.325,4.1399567688,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,3.0291194103,5.979879232,6.3682132261,0,0,0,4.6667367632,0,0,0,0,0,0,0,0,0,0,0,19.933686886,41.054025898,43.524030252,50.796320375,67.278666473,25.727428928,39.743015404,52.270335772,24.965556946,14.053819973,32.585478248,27.370368242,28.943883197,42.772357525,49.802585909,0,0,0,0,0,0,0,0,2.6503681503,8
2.707801,905977,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,0,0,0,3.8319819899,0,0,0,0,0,0,0,0,0,0,0,18.57002692,52.790402641,47.169652869,52.539689772,70.149017024,28.781518129,40.044534623,56.490669952,23.020494804,11.194557842,31.982199019,37.870891979,33.156379125,40.6414511,38.76150124,0,0,0,0,0,0,0,0,3.2639145564,7
0.918866,906792,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,3.0075638579,6.3078544341,4.6956922601,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,17.450796514,55.16582526,49.711210439,50.040942802,64.748389274,27.03294084,37.429377516,47.572123155,22.989553698,14.328579655,49.52863398,32.277491751,30.410898692,29.449027322,46.588327793,0.5591187223,0,0,0,0,0,0,0,1.9043137985,6
-0.099952,906793,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,2.9733786195,6.3334086183,5.9662547883,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,18.160074437,57.322635107,56.72533542,55.972354113,68.319046771,25.918689989,44.720432255,54.891895853,21.680699075,11.809427234,62.667193319,29.029980843,41.718146447,32.858736004,43.919282138,0,0,34.397934616,0,0,0,0,0,0.8192356512,3
0.928946,906813,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,0,0,0,3.7840419678,0,0,0,0,0,0,0.689912,0,0,0,0,17.858972409,51.128685946,45.608789827,44.208357325,67.017740607,25.582210476,41.376341962,50.16928224,22.027852825,12.811581346,44.2714688,30.439823495,27.779503103,33.487466856,34.322226021,0,0,0,0,16.819895748,0,0,0,2.1846409378,2
2.303902,906814,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4800101127,0,0,0,2,3,0,0,1,6.4800101127,2,0,2.8784694921,2.8626093565,6.6611617446,4.3178819809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.761039507,49.115434945,47.673832989,53.677081261,63.975053044,25.152619617,42.64962661,45.297872309,24.269669485,15.528146912,25.726736476,27.877032791,27.714306459,30.492563713,43.108514437,0.4480910048,0,0,1,66.866550537,0,0,0,3.347608269,6
1.41166,906818,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,1,0,2.9159680908,2.9224205155,6.7564872014,5.125511477,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,0,0,20.995734796,41.801304555,41.189054187,42.774746673,66.119816761,25.384511277,37.505188278,51.275786144,25.154629774,14.130338989,29.196191057,29.433469858,30.948729185,32.771596307,42.23883079,0,0,0,0,0,0,0,0,1.7406621082,5
4.20911,906830,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4.4080474507,0,0,3.2377493328,1,0,0,0,0,0,0,0,2.8686287901,2.999320268,7.5379994686,5.5800564821,0,0,0,4.4080474507,0,0,0,0,0,0,0,0,0,0,0,19.813988978,49.423674378,45.958761811,45.327549742,58.434506648,21.828095469,37.361476644,45.838675861,22.657094421,13.943291531,29.123666473,29.242788421,26.216113623,29.933926636,41.438621833,0,0,0,0,57.18418478,0,0,2,3.9027016835,9
3.315396,906841,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,0,0,0,0,0,0,0,0,0,0,0.768874,0,0,0,0,16.329764948,63.441527231,51.869310853,57.344605098,66.374963049,24.225845973,43.143529864,49.289366623,22.147031564,11.924282574,51.534173431,32.813609881,37.622692093,28.502588136,51.109172817,0,0,0,0,0,0,0,0,2.8434850309,7
