IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,MUT_MAST2,REC_R_HSA_1834939,FAM_PKL_EXP,EXP_HASPIN,EXP_FER,EXP_TRPM6,EXP_BLK_X_EXP_DAPP1,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_MAP3K1_X_EXP_NRK,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_GNA15,EXP_RAF1_X_EXP_REM1,EXP_RAF1_X_EXP_SCNN1G,PWY_R_HSA_194315_EXP_X_PWY_R_HSA_3928662_EXP,GO_0010629_X_GO_0051897,Predicted IC50,Validation
-0.009865,910780,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0458126605,5.9130738114,2.8752378377,8.6117793653,9.0516868093,19.900077189,19.998698621,27.738154742,17.033164618,16.191874695,15.621021264,23.027298068,21.451593142,0,0,0.2633935881,5
-0.636135,925342,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,7.3149162214,5.0886920842,4.992109013,2.9730211377,8.1089848921,9.3805012363,22.225065139,29.986056878,16.301461963,18.618563213,17.144949954,18.39426771,22.709792382,30.955342457,0,0,-0.453060635,2
1.181276,949171,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4338479604,5.6550519105,3.289320604,9.0542677752,9.1353780847,17.645025095,17.864209891,26.933334526,17.75155848,15.544544868,17.498270158,21.873639209,19.105469263,0,0,1.4048862704,7
0.652617,949172,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7905974833,6.6002168183,3.0231986151,11.149422112,8.3251214425,22.632457676,20.990307379,27.596068018,17.029941367,14.915291621,16.664877451,20.389861801,16.696472689,0,0,1.189651134,8
-0.19728,949174,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2158263514,5.1853748155,3.0115716678,8.7251729566,9.3515990705,20.563795867,20.538027633,23.440958019,17.416418635,16.096478244,16.921105939,22.668902513,18.146380472,10.404056167,0,-1.470321949,5
0.942588,949175,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2415071253,5.4747761718,2.8746356601,9.7344181715,9.2463042495,18.609696304,21.998993277,22.965242531,17.181795537,15.366038043,16.247187396,24.644856392,21.089836006,0,0,0.4346113465,5
0.243376,949176,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0098079055,5.388555827,3.024543874,8.9238343101,9.0501120602,20.972626537,20.316937993,27.215943736,18.22794733,15.18975714,16.272859669,20.720143661,18.402522364,0,0,0.2244872755,4
-0.323205,949177,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0658684474,4.6172272566,2.9197997475,8.7080049239,8.7443985555,21.690679818,20.946376122,19.883955892,17.01022708,16.545584931,16.709824295,21.363856377,18.353032769,0,0,-0.240770678,3
-0.096664,949178,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.678199378,5.9211133597,2.9583897982,8.7640075956,9.5427208269,22.682254415,21.769895708,25.265839266,17.10096601,16.011956949,16.594218783,23.941435321,19.924346738,0,0,0.0930356691,3
2.158194,949179,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,10.981963343,4.7687271588,5.2388396313,2.9242028521,8.9944653946,10.308635272,15.25268687,21.809262996,26.200535559,16.845952568,15.43063563,20.107223737,27.028215971,23.221226066,0,0,1.9891066202,4
-0.008039,1240181,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.8031645295,5.4520236947,3.2983902447,8.8067814313,8.7113588297,11.283383184,18.829803323,27.87370347,16.162184112,15.750972205,15.889172436,20.699339245,18.279480391,0,0,-0.008308443,6
1.828045,688086,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.4785874998,6.1592377309,2.95881721,10.169277903,9.5366919462,13.860718235,21.350870205,20.34228916,15.198513763,13.998118509,15.178462916,22.581342351,19.2498904,0,0,1.8674364228,5
2.109557,688087,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3.2950346767,6.5352344372,2.9258890326,8.7427920457,8.5917220749,12.442731122,18.660860709,22.712584341,14.790398064,14.871018392,14.631480559,18.332728991,16.574184631,0,1,2.3601388592,3
-0.508734,717431,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.9170860861,5.2181146804,2.955795611,8.786151842,10.107697921,15.72228805,18.992213048,25.806043854,15.281969069,14.847536039,15.583480261,23.502624738,18.473026638,0,0,0.298832361,9
2.309233,724828,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.5856504959,5.4083203158,3.0691783036,9.8650226192,9.0056971956,22.628513518,20.238928151,30.492621486,18.06711897,17.022214836,18.109895435,18.676055449,16.794608468,0,0,1.8881861997,7
1.931138,753616,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.17935239,6.3150001348,3.0475652609,9.0264918555,9.3426480612,18.226215841,18.341604866,28.109908242,17.256919553,14.553421589,15.580136941,19.87066037,18.385609673,0,0,1.6884670665,5
1.595614,753618,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,6.9325860111,4.1574311249,6.2040964012,2.7940765549,9.1522763627,9.7526114225,20.532644233,19.460233764,21.353330743,17.087020752,15.947849612,16.541876816,24.538038341,20.540685264,0,0,0.7893599008,9
0.884113,753620,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.9955726526,5.4772215277,3.0498159977,9.5399515979,9.1848564941,18.276361766,19.336953608,24.98614708,15.103576539,14.187359872,15.396528752,21.46602319,19.802836881,33.389882893,0,0.8785023642,9
-1.083064,906803,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.7537471722,5.58970471,3.0694430663,8.9980036392,9.4069801878,29.966421999,26.324356159,21.91227919,17.60117621,17.591165987,16.659730579,19.671568097,16.833903304,0,0,-0.116017529,2
-0.038017,907170,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.6054433093,5.0635108536,5.0543566337,2.8986290134,8.6455592277,10.013538969,25.701916742,23.54630943,18.332404864,18.096705539,15.998185332,16.946354982,24.896203879,22.034208758,0,0,0.9436204175,10
1.444017,907314,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3.9352718573,5.9380981735,3.3158520501,10.124279979,8.7418636044,11.225631387,20.995403324,29.697827052,16.616177929,15.139460193,15.924896128,23.684068218,20.778749238,38.661083574,1,1.4796920711,8
1.285488,908135,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.290078221,5.5743727388,2.8770099757,8.9650272512,10.162985163,18.605261671,23.508687843,25.169463464,16.666358778,15.568211725,14.866341156,19.375002083,19.538078468,0,0,1.7413961164,1
-0.585406,908447,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.5832775049,5.954975638,3.0544994437,9.0026310422,9.1869703409,14.153790029,18.715265394,29.990610407,16.070792095,15.233893866,16.633594314,21.688108874,19.542371655,0,0,0.0363147484,7
1.534118,910780,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0458126605,5.9130738114,2.8752378377,8.6117793653,9.0516868093,19.900077189,19.998698621,27.738154742,17.033164618,16.191874695,15.621021264,23.027298068,21.451593142,0,0,1.6253426757,8
0.038706,925342,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7.3149162214,5.0886920842,4.992109013,2.9730211377,8.1089848921,9.3805012363,22.225065139,29.986056878,16.301461963,18.618563213,17.144949954,18.39426771,22.709792382,30.955342457,0,0,-0.425263573,10
0.91309,949171,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.4338479604,5.6550519105,3.289320604,9.0542677752,9.1353780847,17.645025095,17.864209891,26.933334526,17.75155848,15.544544868,17.498270158,21.873639209,19.105469263,0,0,0.1205088249,3
0.842075,949172,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.7905974833,6.6002168183,3.0231986151,11.149422112,8.3251214425,22.632457676,20.990307379,27.596068018,17.029941367,14.915291621,16.664877451,20.389861801,16.696472689,0,0,0.4096821937,3
-1.064821,949174,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.2158263514,5.1853748155,3.0115716678,8.7251729566,9.3515990705,20.563795867,20.538027633,23.440958019,17.416418635,16.096478244,16.921105939,22.668902513,18.146380472,10.404056167,0,-1.556972772,8
0.192655,949175,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.2415071253,5.4747761718,2.8746356601,9.7344181715,9.2463042495,18.609696304,21.998993277,22.965242531,17.181795537,15.366038043,16.247187396,24.644856392,21.089836006,0,0,0.1486761399,6
1.140261,949176,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0098079055,5.388555827,3.024543874,8.9238343101,9.0501120602,20.972626537,20.316937993,27.215943736,18.22794733,15.18975714,16.272859669,20.720143661,18.402522364,0,0,0.8481154348,5
0.735394,949177,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0658684474,4.6172272566,2.9197997475,8.7080049239,8.7443985555,21.690679818,20.946376122,19.883955892,17.01022708,16.545584931,16.709824295,21.363856377,18.353032769,0,0,-0.35382388,7
1.314882,949178,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.678199378,5.9211133597,2.9583897982,8.7640075956,9.5427208269,22.682254415,21.769895708,25.265839266,17.10096601,16.011956949,16.594218783,23.941435321,19.924346738,0,0,1.5362079605,4
1.213677,949179,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10.981963343,4.7687271588,5.2388396313,2.9242028521,8.9944653946,10.308635272,15.25268687,21.809262996,26.200535559,16.845952568,15.43063563,20.107223737,27.028215971,23.221226066,0,0,1.5804307539,4
-0.596335,1240181,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.8031645295,5.4520236947,3.2983902447,8.8067814313,8.7113588297,11.283383184,18.829803323,27.87370347,16.162184112,15.750972205,15.889172436,20.699339245,18.279480391,0,0,-0.205357684,8
0.719783,688086,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4785874998,6.1592377309,2.95881721,10.169277903,9.5366919462,13.860718235,21.350870205,20.34228916,15.198513763,13.998118509,15.178462916,22.581342351,19.2498904,0,0,0.5386342884,4
1.705964,688087,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2950346767,6.5352344372,2.9258890326,8.7427920457,8.5917220749,12.442731122,18.660860709,22.712584341,14.790398064,14.871018392,14.631480559,18.332728991,16.574184631,0,1,1.2932715711,8
-2.040636,717431,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9170860861,5.2181146804,2.955795611,8.786151842,10.107697921,15.72228805,18.992213048,25.806043854,15.281969069,14.847536039,15.583480261,23.502624738,18.473026638,0,0,0.0474894268,8
0.405655,724828,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5856504959,5.4083203158,3.0691783036,9.8650226192,9.0056971956,22.628513518,20.238928151,30.492621486,18.06711897,17.022214836,18.109895435,18.676055449,16.794608468,0,0,0.6762180425,1
-0.145246,753616,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17935239,6.3150001348,3.0475652609,9.0264918555,9.3426480612,18.226215841,18.341604866,28.109908242,17.256919553,14.553421589,15.580136941,19.87066037,18.385609673,0,0,0.4261122728,9
-0.242685,753618,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9325860111,4.1574311249,6.2040964012,2.7940765549,9.1522763627,9.7526114225,20.532644233,19.460233764,21.353330743,17.087020752,15.947849612,16.541876816,24.538038341,20.540685264,0,0,-1.027354558,6
-0.13923,753620,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9955726526,5.4772215277,3.0498159977,9.5399515979,9.1848564941,18.276361766,19.336953608,24.98614708,15.103576539,14.187359872,15.396528752,21.46602319,19.802836881,33.389882893,0,1.0270003609,9
-2.539859,906803,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7537471722,5.58970471,3.0694430663,8.9980036392,9.4069801878,29.966421999,26.324356159,21.91227919,17.60117621,17.591165987,16.659730579,19.671568097,16.833903304,0,0,-1.812672241,5
-0.624867,907170,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6054433093,5.0635108536,5.0543566337,2.8986290134,8.6455592277,10.013538969,25.701916742,23.54630943,18.332404864,18.096705539,15.998185332,16.946354982,24.896203879,22.034208758,0,0,-0.136429986,8
0.103977,907314,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9352718573,5.9380981735,3.3158520501,10.124279979,8.7418636044,11.225631387,20.995403324,29.697827052,16.616177929,15.139460193,15.924896128,23.684068218,20.778749238,38.661083574,1,0.9280572996,6
0.147208,908135,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290078221,5.5743727388,2.8770099757,8.9650272512,10.162985163,18.605261671,23.508687843,25.169463464,16.666358778,15.568211725,14.866341156,19.375002083,19.538078468,0,0,0.1425710159,2
-0.765449,908447,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5832775049,5.954975638,3.0544994437,9.0026310422,9.1869703409,14.153790029,18.715265394,29.990610407,16.070792095,15.233893866,16.633594314,21.688108874,19.542371655,0,0,0.5028814639,1
0.373677,910780,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0458126605,5.9130738114,2.8752378377,8.6117793653,9.0516868093,19.900077189,19.998698621,27.738154742,17.033164618,16.191874695,15.621021264,23.027298068,21.451593142,0,0,-0.428111251,8
-0.478538,925342,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3149162214,5.0886920842,4.992109013,2.9730211377,8.1089848921,9.3805012363,22.225065139,29.986056878,16.301461963,18.618563213,17.144949954,18.39426771,22.709792382,30.955342457,0,0,0.0901421004,2
-0.060774,949171,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4338479604,5.6550519105,3.289320604,9.0542677752,9.1353780847,17.645025095,17.864209891,26.933334526,17.75155848,15.544544868,17.498270158,21.873639209,19.105469263,0,0,1.1822413356,6
-0.661818,949172,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7905974833,6.6002168183,3.0231986151,11.149422112,8.3251214425,22.632457676,20.990307379,27.596068018,17.029941367,14.915291621,16.664877451,20.389861801,16.696472689,0,0,-0.150989392,7
-3.390592,949174,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2158263514,5.1853748155,3.0115716678,8.7251729566,9.3515990705,20.563795867,20.538027633,23.440958019,17.416418635,16.096478244,16.921105939,22.668902513,18.146380472,10.404056167,0,-1.776074158,10
-0.398158,949175,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2415071253,5.4747761718,2.8746356601,9.7344181715,9.2463042495,18.609696304,21.998993277,22.965242531,17.181795537,15.366038043,16.247187396,24.644856392,21.089836006,0,0,1.0393195456,4
0.240961,949176,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0098079055,5.388555827,3.024543874,8.9238343101,9.0501120602,20.972626537,20.316937993,27.215943736,18.22794733,15.18975714,16.272859669,20.720143661,18.402522364,0,0,-0.03199223,5
-0.294832,949177,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0658684474,4.6172272566,2.9197997475,8.7080049239,8.7443985555,21.690679818,20.946376122,19.883955892,17.01022708,16.545584931,16.709824295,21.363856377,18.353032769,0,0,0.4220198455,1
-0.914006,949178,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678199378,5.9211133597,2.9583897982,8.7640075956,9.5427208269,22.682254415,21.769895708,25.265839266,17.10096601,16.011956949,16.594218783,23.941435321,19.924346738,0,0,-0.34583826,10
-0.959896,949179,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.981963343,4.7687271588,5.2388396313,2.9242028521,8.9944653946,10.308635272,15.25268687,21.809262996,26.200535559,16.845952568,15.43063563,20.107223737,27.028215971,23.221226066,0,0,1.0270535624,1
-0.775993,1240181,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8031645295,5.4520236947,3.2983902447,8.8067814313,8.7113588297,11.283383184,18.829803323,27.87370347,16.162184112,15.750972205,15.889172436,20.699339245,18.279480391,0,0,0.061546329,6
2.633675,688086,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4785874998,6.1592377309,2.95881721,10.169277903,9.5366919462,13.860718235,21.350870205,20.34228916,15.198513763,13.998118509,15.178462916,22.581342351,19.2498904,0,0,2.9307386298,3
3.575935,688087,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2950346767,6.5352344372,2.9258890326,8.7427920457,8.5917220749,12.442731122,18.660860709,22.712584341,14.790398064,14.871018392,14.631480559,18.332728991,16.574184631,0,1,3.1651574733,5
1.42068,717431,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9170860861,5.2181146804,2.955795611,8.786151842,10.107697921,15.72228805,18.992213048,25.806043854,15.281969069,14.847536039,15.583480261,23.502624738,18.473026638,0,0,1.907588811,9
2.740404,724828,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5856504959,5.4083203158,3.0691783036,9.8650226192,9.0056971956,22.628513518,20.238928151,30.492621486,18.06711897,17.022214836,18.109895435,18.676055449,16.794608468,0,0,2.4183605626,8
1.979972,753616,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17935239,6.3150001348,3.0475652609,9.0264918555,9.3426480612,18.226215841,18.341604866,28.109908242,17.256919553,14.553421589,15.580136941,19.87066037,18.385609673,0,0,2.0073508314,9
2.037543,753618,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9325860111,4.1574311249,6.2040964012,2.7940765549,9.1522763627,9.7526114225,20.532644233,19.460233764,21.353330743,17.087020752,15.947849612,16.541876816,24.538038341,20.540685264,0,0,1.6913208626,1
2.09132,753620,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9955726526,5.4772215277,3.0498159977,9.5399515979,9.1848564941,18.276361766,19.336953608,24.98614708,15.103576539,14.187359872,15.396528752,21.46602319,19.802836881,33.389882893,0,0.9835549364,3
0.742443,906803,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7537471722,5.58970471,3.0694430663,8.9980036392,9.4069801878,29.966421999,26.324356159,21.91227919,17.60117621,17.591165987,16.659730579,19.671568097,16.833903304,0,0,1.3846609285,2
