IC50,Cancer,Drug,EXP_TGFBR1_X_EXP_PARD6A,PWY_R_HSA_1640170,GO_0007257,REC_R_HSA_5218854_EXP_X_REC_R_HSA_5617816_EXP,PWY_R_HSA_389357_EXP_X_PWY_R_HSA_6802952_EXP,GO_0046777_EXP,GO_0018108_X_GO_1903955,GO_0034976_X_GO_0043406,PWY_R_HSA_4420097_X_PWY_R_HSA_5205647,GO_0046777_EXP_X_GO_0051402_EXP,PWY_R_HSA_75153_EXP_X_PWY_R_HSA_983712_EXP,REC_R_HSA_445797_EXP_X_REC_R_HSA_5672010_EXP,GO_0032760_EXP,GO_0006464,PWY_R_HSA_5205647_EXP_X_PWY_R_HSA_6804756_EXP,DOM_Pkinase_EXP,EXP_EGFR_X_EXP_LPAR2,EXP_TRIO_X_EXP_DOCK1,GO_0007275_CSV_X_GO_0018108_CSV,EXP_YES1_X_EXP_TIAM1,EXP_TGFBR1_X_EXP_WWP1,PWY_R_HSA_5673000_CSV,MUT_CDK13_EXP,PWY_R_HSA_2219528_X_PWY_R_HSA_6802952,GO_0032092,PWY_R_HSA_373752_X_PWY_R_HSA_392499,REC_R_HSA_3928577_EXP_X_REC_R_HSA_3928647_EXP,GO_0000187_EXP_X_GO_0000910_EXP,PKA_96_ASA,PWY_R_HSA_194313_EXP_X_PWY_R_HSA_373755_EXP,EXP_YES1_X_EXP_GIT2,PWY_R_HSA_5663202_EXP,GO_0000278,GO_0008360_EXP,GO_0007140_EXP,PWY_R_HSA_2672351_X_PWY_R_HSA_438064,GO_0046329_EXP_X_GO_0090263_EXP,GO_0007140_EXP_X_GO_0035556_EXP,GO_0001558_X_GO_0090630,MUT_STK31_EXP,PWY_R_HSA_2029481_EXP_X_PWY_R_HSA_5663202_EXP,PKA_249_VOL,PWY_R_HSA_6807070,REC_R_HSA_194913_X_REC_R_HSA_5672010,PWY_R_HSA_194315_CSV_X_PWY_R_HSA_3928663_CSV,PWY_R_HSA_193704_EXP_X_PWY_R_HSA_5205647_EXP,MOT_2D_beta2strand_CSV,GO_0018105_EXP,PWY_R_HSA_983712,PWY_R_HSA_1280215_X_PWY_R_HSA_166016,EXP_BLK_X_EXP_PLCG1,PWY_R_HSA_2871796_EXP_X_PWY_R_HSA_8953854_EXP,GO_0000910,PWY_R_HSA_373752_EXP_X_PWY_R_HSA_397014_EXP,GO_0000278_EXP_X_GO_0030168_EXP,Fingerprint_644,PWY_R_HSA_373755,GO_0007265_X_GO_0046329,EXP_PRKG1_X_EXP_ATP1B1,GO_0000910_EXP_X_GO_0007169_EXP,PWY_R_HSA_69620_EXP,GO_0035019_EXP,EXP_EGFR_X_EXP_STAT3,GO_0014068_CSV,SDOM_subdomainIV_CSV,GO_0032436_EXP,PKA_59_HYD,GO_0007257_X_GO_0060159,GO_0043525_EXP,GO_0032755_EXP_X_GO_0045087_EXP,EXP_PRKG1_X_EXP_CALM2,PWY_R_HSA_193704_X_PWY_R_HSA_5205647,GO_0000910_X_GO_0051402
2.647475,1524416,1219,15.6903540587863,0,0,0,0,3.71746418862322,0,0,0,0,0,36.4479065587417,0,0,0,3.14550357773268,33.3424192604598,27.6797165320442,0,27.1067060425281,13.6677924496008,0,0,0,0,0,0,0,0,0,39.6429524704948,3.71746418862322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8629677663559,0,0,13.3087328895712,0,0,0,0,0,0,0,29.8950703911516,0,0,0,37.0263409333214,0,0,0,0,0,0,0,33.5812016387004,0,0
1.151659,753558,1242,12.3006018427991,1,0,0,0,12.0318148988549,0,0,0,0,0,0,0,0,0,8.58388749455026,34.7953435213931,33.1910281707767,0,27.8828908412973,17.1973956202966,0,0,0,0,0,0,0,0,0,41.5103959491904,0,0,3.44792740430465,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58388749455026,0,0,13.7788659094893,0,1,0,0,0,0,0,26.8506364916563,29.5966209279278,0,0,43.3353920175431,0,0.820231,0,0,0,0,0,34.7032729012603,0,0
-0.484266,753577,1242,15.8673215928293,0,1,0,0,3.41720653685518,0,0,0,0,0,0,0,0,0,7.24520319020802,22.0778569873363,29.3115808601063,0,29.0683143736926,15.9496385613528,0,0,0,0,1,52.4929692674005,0,17.2,0,40.978919723994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640307236864,0,0,3.41519452601853,0,0,13.4297625790445,0,1,0,0,0,1,0,27.085531351608,0,0,0,42.4930403206855,0,0,0,0,0,0,0,35.4674923299011,0,0
0.765914,905947,1242,13.1038736694947,1,0,0,0,17.8819441463309,0,0,0,90.8356427696099,0,0,0,0,38.946430019394,7.66701115411482,37.4797336828706,30.53410674335,0,20.9737612737816,12.9060520795909,0,0,0,1,0,0,0,0,0,28.6941481916536,4.79811348873094,0,0,5.07974088422863,0,22.9534926642963,122.507899613985,0,0,0,0,0,0,0,27.7687402701159,0,15.7405513433017,0,0,14.623455472215,0,0,0,0,0,0,1,29.059346778633,0,5.07974088422863,0,53.3712530188141,0,0,2.99379930495828,0,0,5.07974088422863,0,35.3522471487039,1,0
-0.709917,905948,1242,14.4497795600207,0,1,0,0,3.24164561149916,0,0,0,12.1830410407796,0,0,0,0,0,4.77407189517623,41.2860366958566,30.7332105540596,0,26.3374464935004,20.2116359574657,0,0,0,0,0,0,12.1830410407796,0,0,33.4753594186785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0704302551401,0,0,15.7555717375633,0,1,0,19.0561422487556,0,0,0,34.5774659782676,31.2391832895352,0,0,53.5349358961881,0,0,0,0,1,0,0,36.5727992880049,0,1
0.691727,905950,1242,18.6758418493852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1228414072864,37.8936085625183,0,30.180813666806,13.6397099276597,0,0,0,0,0,0,0,0,0,39.063693833858,0,0,0,4.61084788079607,0,0,16.1640977275546,0,0,0,0,0,0,0,0,0.515701,0,0,0,13.8218482868295,0,0,0,0,0,0,0,25.8974460542609,0,0,0,41.419376591216,0,0,0,-0.04,0,0,0,33.3957931765297,0,0
0.877589,905963,1242,16.9226131449001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10928061814867,24.0387945396349,29.7715347425846,0,30.9304234699724,16.7473303499413,0,0,0,0,0,0,0,0,0,39.4868994316392,7.00949972898333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65788626952911,0,0,14.8429466904735,0,0,0,0,0,1,0,28.4515414464395,0,0,0,38.8875316858857,0,0,0,0,0,0,0,34.1346782738172,0,0
0.75638,905978,1242,14.6170971018785,0,0,0,0,9.77460991156541,0,0,0,0,0,0,0,0,0,0,29.6765540188144,26.29291431922,0,31.3511374833227,16.4667067786747,0,0,0,0,0,0,0,0,0,36.1118811074832,3.16288360750724,0,3.21278208635891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9145986956012,0,0,0,0,0,0,0,28.3397221839386,0,0,3.07879792947674,36.6471325881985,0,0,0,0,0,0,0,35.0648792871043,0,0
0.474146,905979,1242,21.9469389192861,1,0,0,0,10.5522097416438,2,0,0,0,0,0,0,0,0,3.17329605581438,26.0286627063353,34.4776020309394,0,40.4670680740215,12.6236598746117,0,0,0,0,0,0,0,0,0,43.5664671090366,0,0,0,9.60876957087184,0,0,0,1,0,0,0,0,0,0,0,0,10.4954833477971,1,0,14.0468334550911,0,0,0,0,0,0,0,26.8881976628176,0,0,0,48.074864575744,0,0,0,0,0,0,0,37.5132258162898,0,0
-0.433257,905980,1242,20.4845056155874,0,0,0,0,23.7847709554939,0,3,0,0,0,0,0,0,0,7.11028111536283,33.9161604846097,26.0262548599617,0,28.7379541211456,20.6347307367137,0,0,0,2,0,0,0,0,0,40.6949587202614,0,1,0,0,0,0,0,0,0,0,-51.6,0,0,0,0,0,23.0473537402267,0,0,14.6999775125325,0,0,0,0,0,0,0,26.3007019361491,0,0,0,39.8907692730192,0,0,7.85986267193018,0,0,0,0,33.7874700695261,0,0
-0.501239,905981,1242,16.0500583126875,1,0,0,0,9.23641452749145,1,0,0,0,0,0,4.0484774280619,0,0,7.01777571406968,29.0957407302177,25.5859739654465,0,31.8849812597344,15.6785583305386,0.740442,0,1,0,1,0,0,0,0,35.6558485448786,11.0662531421316,0,0,3.73172709394563,0,0,47.4080844216496,0,0,0,0,0,0,0,0,0,8.17707517237058,0,0,13.2657086684146,0,0,0,0,0,0,0,26.8251461503924,0,0,0,33.2933797331913,0.740442,0,0,0,0,7.01777571406968,0,34.4456613711193,0,0
1.730303,909250,1242,15.607662493719,2,0,0,0,6.18654111813391,0,0,0,0,0,0,0,0,0,11.7138769250934,30.5185880555294,30.4816142674938,0,26.038586336534,13.8764950859374,0,0,0,0,0,0,0,0,0,36.5850635241755,0,0,10.0353620060876,0,0,0,0,0,0,0,0,0,0,0,0,0,20.927132980311,0,1,17.1243180906888,0,0,0,0,0,0,0,34.6176682963203,0,10.0353620060876,0,41.2520345338451,0,0,0,0,0,0,0,33.8325828884266,0,0
1.471214,909730,1242,18.5372537388766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02885250484539,19.8624618126408,16.1797967261116,0,35.2552371143544,11.9671827685586,0,0,0,0,0,0,0,0,0,36.0236556979452,0,1,0,0,0,0,0,0,2.94360629293945,0,0,1,0,0,0,0,8.02885250484539,0,0,19.0871106409127,0,0,0,0,0,0,0,14.6780967137471,0,0,0,22.7110862191586,0,0,0,0,0,0,0,36.0130593756036,0,0
0.5717,909781,1242,15.7079796182549,0,0,0,0,5.7640116167512,0,0,0,33.2238299180428,0,0,0,0,0,13.6775476424628,27.1183710341671,35.0169444890339,0,28.4648157051081,19.3137479525818,0,0,0,1,0,0,0,0,0,40.2747653129361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7640116167512,0,0,14.051814609259,0,0,0,0,0,1,0,23.05223297901,0,0,0,49.3914997976004,0,0.715427,0,0,0,5.7640116167512,0,34.1443681645771,0,0
-0.11229,910698,1242,17.3637140934333,0,0,0,0,18.7920544293921,0,0,0,0,0,0,0,0,0,18.6645283974596,23.0753669173517,28.3252738510734,0,33.2341523822188,25.7173065915158,0,4.41595570948837,0,0,0,0,0,0,0,31.5778880233037,3.27152041828099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1892940219434,0,0,15.6632287526122,0,0,0,0,0,0,0,25.413359897226,0,0,0,38.8521529857014,0,0,0,0,0,0,0,32.574153663104,0,0
0.949054,910920,1242,17.6348254059366,0,1,0,0,17.1460038198272,0,0,0,0,0,0,0,0,0,10.0525008644997,25.3042174985425,25.69438601697,0,27.5327829620333,14.806100589215,0,0,0,0,0,0,0,0,0,34.6030190168187,3.58584476088959,0,0,0,0,0,0,0,0,12.9413966749485,0,0,0,0,0,0,13.861757944427,0,2,13.3348507285257,23.230830578434,1,0,0,0,0,0,30.8501004390679,21.0690012184549,0,0,50.89478512513,0,0,0,0,0,0,0,34.3217226228275,0,0
0.61128,910922,1242,13.1939018967871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91173050426323,20.4487413495056,31.0011103877354,0,31.0415348497941,19.7752732360338,0,0,0,0,0,0,0,0,0,39.3686750599018,0,0,8.91173050426323,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91173050426323,0,1,15.0962340010125,0,0,0,0,0,0,0,30.5045620925822,0,0,0,32.0484835170252,0,0,0,0,0,0,0,35.3625684656622,0,0
0.093929,910952,1242,18.8773769419163,0,0,0,0,11.3012607751566,0,0,0,0,0,0,0,0,0,7.19268429839184,37.2193967795515,32.5868739119209,0,24.9448880887923,15.1178152367605,0,0,0,0,0,0,0,0,0,33.4952738074052,6.51405932200988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9361501482343,0,0,0,0,0,0,0,25.9795081317115,0,0,0,47.9539102867636,0,0,0,0,0,0,0,34.3061260780558,0,0
-0.0172,1298168,1242,14.0773782622452,1,0,21.3347990296102,0,6.43794356037834,1,0,0,17.1782680072688,0,0,0,0,0,9.53200215200943,37.1688276173959,33.6220230536581,0,27.6667691829447,17.7670218252746,0,0,0,0,0,14.9082571049356,0,0,14.9082571049356,32.4197060827571,6.35517392145438,1,3.41150008588585,3.46476012335544,0,0,25.1978469581735,0,0,0,0,0,0,0,0,0.631863,8.13679455319911,1,0,14.6876144199807,0,1,0,0,0,1,0,34.7130593916155,20.4936997920567,3.37079347719439,0,47.7519885227806,1.600281,0,3.37079347719439,0,0,0,0,35.3607438074974,0,1
2.473494,1298169,1242,15.3073395541636,0,0,0,12.8707602023121,16.3812599993635,0,0,0,0,0,0,0,1,0,3.18047853810719,30.4906400376433,32.34382292847,0,21.6255631723692,12.773112901445,0,0,1,0,0,0,0,0,0,30.3047003036065,7.55965538609917,0,3.13595965557125,0,0,0,0,0,0,0,0,1,0,0,0,0,21.3634911094152,1,0,15.126834754501,0,0,0,0,0,0,0,30.0774150646427,0,0,0,48.1215258347086,0,0,0,0,0,0,0,33.3219478041602,0,0
1.613731,1509073,1242,15.5344741307471,0,1,0,0,21.4846202361299,0,0,0,0,0,0,0,0,0,3.28867503015495,23.6633105863368,33.947776403678,0,30.8116752949328,16.7222774084709,0.677449,0,0,0,0,0,0,17.2,0,35.5375929415931,9.62864137467145,0,0,4.74837048960377,0,0,22.9861758236384,0,0,0,0,1,1,0,0,0,22.5307273698751,0,2,12.0671008205388,0,0,0,0,0,0,0,29.5975333097542,0,0,0,40.2750862165263,0,0,0,0,0,4.6780973012655,0,32.4829664258455,0,0
1.6736,1524414,1242,19.3308618354343,1,0,0,0,23.2635137249696,0,0,0,0,0,0,8.6702253569594,1,0,20.7228998618092,37.82282899718,30.4829399639949,0,31.246225338406,17.7591649818156,0,0,0,2,0,0,0,0,0,39.9245441198006,0,1,0,0,0,0,0,0,0,0,0,0,0,0.56686023966,0,0,16.381705635022,0,2,11.7902641082734,0,0,0,0,0,1,0,30.2107317730609,0,0,0,54.7866345556755,0,0,9.52712864954514,0,0,0,124.24562364199,35.8361001392682,0,0
0.101927,1524415,1242,14.3839308519518,0,0,0,0,10.6496984951205,0,0,0,0,19.3891830109845,0,0,0,0,0,22.2764532929457,31.1401923266069,0.611003158038,30.5207930342471,16.4278369332675,0.833846,0,0,0,0,12.1287903815212,0,0,0,40.7067056653477,8.4494408534315,0,3.51304148622564,0,1,0,0,0,0,29.6832362535146,0,0,0,0,0,0,0,1,0,12.9453597876136,0,0,0,0,0,1,0,26.7641085168182,0,0,5.56737871491682,39.4756652008036,0.732753,0,0,0,0,0,0,34.5852661141864,0,0
-1.150457,1524416,1242,15.6903540587863,0,0,0,0,3.71746418862322,0,0,0,0,0,36.4479065587417,0,0,0,3.14550357773268,33.3424192604598,27.6797165320442,0,27.1067060425281,13.6677924496008,0,0,0,0,0,0,0,0,0,39.6429524704948,3.71746418862322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8629677663559,0,0,13.3087328895712,0,0,0,0,0,0,0,29.8950703911516,0,0,0,37.0263409333214,0,0,0,0,0,0,0,33.5812016387004,0,0
-0.501661,753558,1372,12.3006018427991,1,0,0,0,12.0318148988549,0,0,0,0,0,0,0,0,0,8.58388749455026,34.7953435213931,33.1910281707767,0,27.8828908412973,17.1973956202966,0,0,0,0,0,0,0,0,0,41.5103959491904,0,0,3.44792740430465,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58388749455026,0,0,13.7788659094893,0,1,0,0,0,0,0,26.8506364916563,29.5966209279278,0,0,43.3353920175431,0,0.820231,0,0,0,0,0,34.7032729012603,0,0
-2.879109,753577,1372,15.8673215928293,0,1,0,0,3.41720653685518,0,0,0,0,0,0,0,0,0,7.24520319020802,22.0778569873363,29.3115808601063,0,29.0683143736926,15.9496385613528,0,0,0,0,1,52.4929692674005,0,17.2,0,40.978919723994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640307236864,0,0,3.41519452601853,0,0,13.4297625790445,0,1,0,0,0,1,0,27.085531351608,0,0,0,42.4930403206855,0,0,0,0,0,0,0,35.4674923299011,0,0
-1.306008,905947,1372,13.1038736694947,1,0,0,0,17.8819441463309,0,0,0,90.8356427696099,0,0,0,0,38.946430019394,7.66701115411482,37.4797336828706,30.53410674335,0,20.9737612737816,12.9060520795909,0,0,0,1,0,0,0,0,0,28.6941481916536,4.79811348873094,0,0,5.07974088422863,0,22.9534926642963,122.507899613985,0,0,0,0,0,0,0,27.7687402701159,0,15.7405513433017,0,0,14.623455472215,0,0,0,0,0,0,1,29.059346778633,0,5.07974088422863,0,53.3712530188141,0,0,2.99379930495828,0,0,5.07974088422863,0,35.3522471487039,1,0
-0.939774,905948,1372,14.4497795600207,0,1,0,0,3.24164561149916,0,0,0,12.1830410407796,0,0,0,0,0,4.77407189517623,41.2860366958566,30.7332105540596,0,26.3374464935004,20.2116359574657,0,0,0,0,0,0,12.1830410407796,0,0,33.4753594186785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0704302551401,0,0,15.7555717375633,0,1,0,19.0561422487556,0,0,0,34.5774659782676,31.2391832895352,0,0,53.5349358961881,0,0,0,0,1,0,0,36.5727992880049,0,1
-2.693174,905950,1372,18.6758418493852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1228414072864,37.8936085625183,0,30.180813666806,13.6397099276597,0,0,0,0,0,0,0,0,0,39.063693833858,0,0,0,4.61084788079607,0,0,16.1640977275546,0,0,0,0,0,0,0,0,0.515701,0,0,0,13.8218482868295,0,0,0,0,0,0,0,25.8974460542609,0,0,0,41.419376591216,0,0,0,-0.04,0,0,0,33.3957931765297,0,0
-1.130813,905963,1372,16.9226131449001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10928061814867,24.0387945396349,29.7715347425846,0,30.9304234699724,16.7473303499413,0,0,0,0,0,0,0,0,0,39.4868994316392,7.00949972898333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65788626952911,0,0,14.8429466904735,0,0,0,0,0,1,0,28.4515414464395,0,0,0,38.8875316858857,0,0,0,0,0,0,0,34.1346782738172,0,0
-3.551847,905978,1372,14.6170971018785,0,0,0,0,9.77460991156541,0,0,0,0,0,0,0,0,0,0,29.6765540188144,26.29291431922,0,31.3511374833227,16.4667067786747,0,0,0,0,0,0,0,0,0,36.1118811074832,3.16288360750724,0,3.21278208635891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9145986956012,0,0,0,0,0,0,0,28.3397221839386,0,0,3.07879792947674,36.6471325881985,0,0,0,0,0,0,0,35.0648792871043,0,0
-1.96947,905979,1372,21.9469389192861,1,0,0,0,10.5522097416438,2,0,0,0,0,0,0,0,0,3.17329605581438,26.0286627063353,34.4776020309394,0,40.4670680740215,12.6236598746117,0,0,0,0,0,0,0,0,0,43.5664671090366,0,0,0,9.60876957087184,0,0,0,1,0,0,0,0,0,0,0,0,10.4954833477971,1,0,14.0468334550911,0,0,0,0,0,0,0,26.8881976628176,0,0,0,48.074864575744,0,0,0,0,0,0,0,37.5132258162898,0,0
-2.417311,905980,1372,20.4845056155874,0,0,0,0,23.7847709554939,0,3,0,0,0,0,0,0,0,7.11028111536283,33.9161604846097,26.0262548599617,0,28.7379541211456,20.6347307367137,0,0,0,2,0,0,0,0,0,40.6949587202614,0,1,0,0,0,0,0,0,0,0,-51.6,0,0,0,0,0,23.0473537402267,0,0,14.6999775125325,0,0,0,0,0,0,0,26.3007019361491,0,0,0,39.8907692730192,0,0,7.85986267193018,0,0,0,0,33.7874700695261,0,0
-3.001027,905981,1372,16.0500583126875,1,0,0,0,9.23641452749145,1,0,0,0,0,0,4.0484774280619,0,0,7.01777571406968,29.0957407302177,25.5859739654465,0,31.8849812597344,15.6785583305386,0.740442,0,1,0,1,0,0,0,0,35.6558485448786,11.0662531421316,0,0,3.73172709394563,0,0,47.4080844216496,0,0,0,0,0,0,0,0,0,8.17707517237058,0,0,13.2657086684146,0,0,0,0,0,0,0,26.8251461503924,0,0,0,33.2933797331913,0.740442,0,0,0,0,7.01777571406968,0,34.4456613711193,0,0
0.197284,909250,1372,15.607662493719,2,0,0,0,6.18654111813391,0,0,0,0,0,0,0,0,0,11.7138769250934,30.5185880555294,30.4816142674938,0,26.038586336534,13.8764950859374,0,0,0,0,0,0,0,0,0,36.5850635241755,0,0,10.0353620060876,0,0,0,0,0,0,0,0,0,0,0,0,0,20.927132980311,0,1,17.1243180906888,0,0,0,0,0,0,0,34.6176682963203,0,10.0353620060876,0,41.2520345338451,0,0,0,0,0,0,0,33.8325828884266,0,0
2.087878,909730,1372,18.5372537388766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02885250484539,19.8624618126408,16.1797967261116,0,35.2552371143544,11.9671827685586,0,0,0,0,0,0,0,0,0,36.0236556979452,0,1,0,0,0,0,0,0,2.94360629293945,0,0,1,0,0,0,0,8.02885250484539,0,0,19.0871106409127,0,0,0,0,0,0,0,14.6780967137471,0,0,0,22.7110862191586,0,0,0,0,0,0,0,36.0130593756036,0,0
0.663111,909781,1372,15.7079796182549,0,0,0,0,5.7640116167512,0,0,0,33.2238299180428,0,0,0,0,0,13.6775476424628,27.1183710341671,35.0169444890339,0,28.4648157051081,19.3137479525818,0,0,0,1,0,0,0,0,0,40.2747653129361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7640116167512,0,0,14.051814609259,0,0,0,0,0,1,0,23.05223297901,0,0,0,49.3914997976004,0,0.715427,0,0,0,5.7640116167512,0,34.1443681645771,0,0
-0.182868,909974,1372,17.170974467462,0,0,0,0,21.2412042289333,0,0,1,0,0,0,0,0,0,10.6061934045005,44.3649280248225,32.8809683792461,0,26.4163079117379,15.1658303369541,0,0,0,0,0,0,0,0,0,37.3106475862319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3001678966837,0,0,12.864344505091,0,0,13.4120719854841,0,0,0,0,31.3359828218648,0,0,0,54.6235099128526,0,0,0,0,0,0,0,36.3252224669938,0,0
-0.996645,910698,1372,17.3637140934333,0,0,0,0,18.7920544293921,0,0,0,0,0,0,0,0,0,18.6645283974596,23.0753669173517,28.3252738510734,0,33.2341523822188,25.7173065915158,0,4.41595570948837,0,0,0,0,0,0,0,31.5778880233037,3.27152041828099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1892940219434,0,0,15.6632287526122,0,0,0,0,0,0,0,25.413359897226,0,0,0,38.8521529857014,0,0,0,0,0,0,0,32.574153663104,0,0
-0.141043,910920,1372,17.6348254059366,0,1,0,0,17.1460038198272,0,0,0,0,0,0,0,0,0,10.0525008644997,25.3042174985425,25.69438601697,0,27.5327829620333,14.806100589215,0,0,0,0,0,0,0,0,0,34.6030190168187,3.58584476088959,0,0,0,0,0,0,0,0,12.9413966749485,0,0,0,0,0,0,13.861757944427,0,2,13.3348507285257,23.230830578434,1,0,0,0,0,0,30.8501004390679,21.0690012184549,0,0,50.89478512513,0,0,0,0,0,0,0,34.3217226228275,0,0
-2.81701,910922,1372,13.1939018967871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91173050426323,20.4487413495056,31.0011103877354,0,31.0415348497941,19.7752732360338,0,0,0,0,0,0,0,0,0,39.3686750599018,0,0,8.91173050426323,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91173050426323,0,1,15.0962340010125,0,0,0,0,0,0,0,30.5045620925822,0,0,0,32.0484835170252,0,0,0,0,0,0,0,35.3625684656622,0,0
-0.325004,910952,1372,18.8773769419163,0,0,0,0,11.3012607751566,0,0,0,0,0,0,0,0,0,7.19268429839184,37.2193967795515,32.5868739119209,0,24.9448880887923,15.1178152367605,0,0,0,0,0,0,0,0,0,33.4952738074052,6.51405932200988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9361501482343,0,0,0,0,0,0,0,25.9795081317115,0,0,0,47.9539102867636,0,0,0,0,0,0,0,34.3061260780558,0,0
0.056762,1298169,1372,15.3073395541636,0,0,0,12.8707602023121,16.3812599993635,0,0,0,0,0,0,0,1,0,3.18047853810719,30.4906400376433,32.34382292847,0,21.6255631723692,12.773112901445,0,0,1,0,0,0,0,0,0,30.3047003036065,7.55965538609917,0,3.13595965557125,0,0,0,0,0,0,0,0,1,0,0,0,0,21.3634911094152,1,0,15.126834754501,0,0,0,0,0,0,0,30.0774150646427,0,0,0,48.1215258347086,0,0,0,0,0,0,0,33.3219478041602,0,0
0.179721,1509073,1372,15.5344741307471,0,1,0,0,21.4846202361299,0,0,0,0,0,0,0,0,0,3.28867503015495,23.6633105863368,33.947776403678,0,30.8116752949328,16.7222774084709,0.677449,0,0,0,0,0,0,17.2,0,35.5375929415931,9.62864137467145,0,0,4.74837048960377,0,0,22.9861758236384,0,0,0,0,1,1,0,0,0,22.5307273698751,0,2,12.0671008205388,0,0,0,0,0,0,0,29.5975333097542,0,0,0,40.2750862165263,0,0,0,0,0,4.6780973012655,0,32.4829664258455,0,0
-1.374389,1524414,1372,19.3308618354343,1,0,0,0,23.2635137249696,0,0,0,0,0,0,8.6702253569594,1,0,20.7228998618092,37.82282899718,30.4829399639949,0,31.246225338406,17.7591649818156,0,0,0,2,0,0,0,0,0,39.9245441198006,0,1,0,0,0,0,0,0,0,0,0,0,0,0.56686023966,0,0,16.381705635022,0,2,11.7902641082734,0,0,0,0,0,1,0,30.2107317730609,0,0,0,54.7866345556755,0,0,9.52712864954514,0,0,0,124.24562364199,35.8361001392682,0,0
-2.796439,1524415,1372,14.3839308519518,0,0,0,0,10.6496984951205,0,0,0,0,19.3891830109845,0,0,0,0,0,22.2764532929457,31.1401923266069,0.611003158038,30.5207930342471,16.4278369332675,0.833846,0,0,0,0,12.1287903815212,0,0,0,40.7067056653477,8.4494408534315,0,3.51304148622564,0,1,0,0,0,0,29.6832362535146,0,0,0,0,0,0,0,1,0,12.9453597876136,0,0,0,0,0,1,0,26.7641085168182,0,0,5.56737871491682,39.4756652008036,0.732753,0,0,0,0,0,0,34.5852661141864,0,0
-0.589189,1524416,1372,15.6903540587863,0,0,0,0,3.71746418862322,0,0,0,0,0,36.4479065587417,0,0,0,3.14550357773268,33.3424192604598,27.6797165320442,0,27.1067060425281,13.6677924496008,0,0,0,0,0,0,0,0,0,39.6429524704948,3.71746418862322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8629677663559,0,0,13.3087328895712,0,0,0,0,0,0,0,29.8950703911516,0,0,0,37.0263409333214,0,0,0,0,0,0,0,33.5812016387004,0,0
1.543187,753558,1373,12.3006018427991,1,0,0,0,12.0318148988549,0,0,0,0,0,0,0,0,0,8.58388749455026,34.7953435213931,33.1910281707767,0,27.8828908412973,17.1973956202966,0,0,0,0,0,0,0,0,0,41.5103959491904,0,0,3.44792740430465,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58388749455026,0,0,13.7788659094893,0,1,0,0,0,0,0,26.8506364916563,29.5966209279278,0,0,43.3353920175431,0,0.820231,0,0,0,0,0,34.7032729012603,0,0
-0.404952,753577,1373,15.8673215928293,0,1,0,0,3.41720653685518,0,0,0,0,0,0,0,0,0,7.24520319020802,22.0778569873363,29.3115808601063,0,29.0683143736926,15.9496385613528,0,0,0,0,1,52.4929692674005,0,17.2,0,40.978919723994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640307236864,0,0,3.41519452601853,0,0,13.4297625790445,0,1,0,0,0,1,0,27.085531351608,0,0,0,42.4930403206855,0,0,0,0,0,0,0,35.4674923299011,0,0
